,macro_f1,macro_f1,f1_good,f1_good,f1_suspect,f1_suspect,f1_bad,f1_bad,binary_f1,binary_f1,binary_precision,binary_precision,binary_recall,binary_recall,auprc_bad,auprc_bad,auroc_bad,auroc_bad
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model_seed,,,,,,,,,,,,,,,,,,
7,0.75728678789098,0.053049993462670905,0.978746498760738,0.004624148543689949,0.6560083656660106,0.11053555001841474,0.6371054992461914,0.1090835547896529,0.8754201877880401,0.03618139869587817,0.8965445358157667,0.05232953374386486,0.8557133867562527,0.0229854208158291,0.6588497046184593,0.19786704674440356,0.9250353907974069,0.03815167891212103
42,0.7649348006151945,0.04015050700022975,0.9811309289253647,0.00308802145791275,0.6832759935033674,0.08990927189301244,0.6303974794168514,0.06629253881329071,0.8870983978622735,0.027840176618040884,0.9264014401510611,0.028946936242013856,0.8510823260034531,0.028608686797182228,0.6468850895707693,0.1384831716173249,0.9274348497589979,0.04392736824458554
123,0.7575185240999665,0.0439620805269573,0.9815259381596768,0.003099943466562776,0.6567709107678378,0.09205095026140707,0.6342587233723848,0.07358976814828441,0.8901265197768012,0.02905217852754706,0.9224946591668622,0.026312125244762917,0.8600103528601876,0.031926641434662506,0.6474479089391574,0.13449327723388327,0.9324275743813057,0.032096608521813036
